overdue, is_yun, career_state, sort_time, career_talk_id, company_id, company_name, logo, hotcount, professionals, career_type, recruit_type, company_review, company_property, industry_category, city_name, meet_name, meet_time, school_name, address, room, view_count, recept_faculty, is_above_college_degree, is_above_bachelor_degree, is_above_master_degree, is_above_doctor_degree, is_recommend, recommend_time, meet_day
0, 0, 0, -1574060400, 291446, 240357, 深圳市物业发展（集团）股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1551087070-1521.png, 1, 给排水科学与工程、经济学类、市场营销、房地产开发与管理、法学类、建筑电气与智能化、电气工程与智能控制、电气工程及其自动化、工程造价、工程力学、土木类、土木工程、哲学类、哲学、政治学类、马克思主义理论类、汉语言文学、力学类、工程力学、建筑环境与能源应用工程、地质工程、建筑类、会计学、审计学、税收学、人力资源管理、心理学类、工商管理类、政治学与行政学、行政管理, , 正式宣讲, , 国有企业, 房地产业, 深圳, 深圳市物业发展（集团）股份有限公司, 15:00, , 研楼A209, , 2291, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-18
0, 0, 1, -1574060400, 291542, 93938, 德硕管理咨询（深圳）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1509524383-9445.jpg, 1, 日语, , 正式宣讲, , 其他企业, 信息传输、软件和信息技术服务业, 深圳, 德硕管理咨询（深圳）有限公司, 15:00, , 研楼A栋204, , 1666, 外国语学院, 0, 1, 0, 0, 0, 0, 2019-11-18
0, 0, 0, -1574060400, 244453, 212981, 内蒙古伊利实业集团股份有限公司广州分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1542191701-5172.png, 0, 不限专业, , 正式宣讲, , 国有企业, 批发和零售业, 广州, 内蒙古伊利实业集团股份有限公司广州分公司, 15:00, , 研楼A303, , 2109, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-18
0, 0, 0, -1574040600, 306968, 342645, 广州市某政法机关招录2020年国家公务员公告, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, , 广州市某政法机关招录2020年国家公务员公告, 09:30, , 【常】复临舍105, , 1104, , 0, 0, 0, 0, 0, 0, 2019-11-18
0, 0, 0, -1574038800, 300140, 14443, 广东鸿宝科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1500878905-8333.png, 20, 电气工程及其自动化、、软件工程、电气工程及其自动化、电子信息工程、自动化、物流管理、、法学类、法学、知识产权、机械类、机械设计制造及其自动化、机械电子工程、自动化、市场营销、工商管理、人力资源管理、国际经济与贸易、英语、市场营销、会计学、财务管理, , 正式宣讲, , 民营企业, 制造业, 东莞, 广东鸿宝科技有限公司, 09:00, , 【常】复临舍106, , 1730, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-18
0, 0, 0, -1574038800, 273814, 14935, 湘雅医药有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1473651612-7206.jpg, 27, 金融学、经济学、会计学、财政学、会计学、财务管理、经济学类、法学类、法学、财务管理、会计学、生物科学类、生物科学、制药工程、临床医学、药学、会计学、财政学、金融学类、财务管理、不限专业, , 正式宣讲, , 其他企业, 批发和零售业, 长沙, 湖南湘雅医药有限公司, 09:00, , 【常】招就处329报告厅, , 2464, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-18
0, 0, 1, -1573887600, 303691, 301282, 联通（广东）产业互联网有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1573030764-2236.jpg, 0, 不限专业, , 正式宣讲, , 国有企业, 信息传输、软件和信息技术服务业, 广州, 联通（广东）产业互联网有限公司, 15:00, , 【常】复临舍105, , 1432, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-11-16
0, 0, 0, -1573887600, 302512, 336328, 深圳市东信时代信息技术有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1572924037-9363.jpg, 0, 美术学、设计学类、视觉传达设计、产品设计、艺术设计学、影视摄影与制作、广播电视编导、电影学、广播电视编导、电影学、影视摄影与制作、广播电视编导、影视摄影与制作、电影学、不限专业, , 正式宣讲, , 民营企业, 信息传输、软件和信息技术服务业, 深圳, 深圳市东信时代信息技术有限公司, 15:00, , 【常】复临舍106, , 1235, 新闻传播与影视艺术学院, 0, 1, 0, 0, 0, 0, 2019-11-16
0, 0, 0, -1573779600, 297917, 197336, 茂名市人力资源和社会保障局, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1571985085-7106.jpg, 0, 经济学类、经济学、国际经济与贸易、法学类、法学, , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, 茂名, 茂名市人力资源和社会保障局, 09:00, , 【常】复临舍105, , 1673, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-11-15
0, 0, 0, -1573729200, 303665, 337310, 东方证券股份有限公司长沙人民东路证券营业部, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1573018739-7161.png, 0, 不限专业, , 正式宣讲, , 国有企业, 金融业, 长沙, 东方证券股份有限公司长沙人民东路证券营业部, 19:00, , 【常】复临舍105, , 1712, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 0, -1573729200, 289894, 312779, 桂林银行股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1570533132-3269.png, 0, 网络与新媒体、网络工程、财务管理, , 正式宣讲, , 民营企业, 金融业, 桂林, 桂林银行股份有限公司, 19:00, , 【常】招就处329报告厅, , 1453, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 0, -1573714800, 303258, 336599, 广州发展电力集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1572937901-2722.jpg, 0, 能源动力类、能源与动力工程、电气类、电气工程与智能控制、自动化、能源动力类、能源与动力工程、电气工程及其自动化、电气类、自动化、自动化类、能源动力类、能源与动力工程、电气工程及其自动化、光源与照明、电气工程与智能控制、自动化类、自动化、经济学类、经济统计学、金融学类、能源经济、经济与贸易类、工商管理、工商管理类、工程力学、能源与动力工程、能源动力类、电气类、电气工程及其自动化、电气工程与智能控制, , 正式宣讲, , 国有企业, 电力、热力、燃气及水生产和供应业, 广州, 广州发展电力集团有限公司, 15:00, , 【常】复临舍106, , 1451, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 1, -1573714800, 256242, 84960, 启迪设计集团股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1508206739-7633.png, 1, 艺术设计学、设计学类、环境设计、给排水科学与工程、电气类、电气工程及其自动化、建筑电气与智能化、城乡规划、环境设计、艺术设计学、视觉传达设计、设计学类、建筑类、建筑学、土木类、土木工程, , 正式宣讲, , 民营企业, 建筑业, 苏州, 2020启迪设计校招, 15:00, , 研究生楼A栋204, , 1490, 建筑学院, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 1, -1573693200, 286993, 312723, 招银网络科技（杭州）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1570527315-5335.png, 0, 不限专业, , 正式宣讲, , 其他企业, 信息传输、软件和信息技术服务业, 杭州, 招银网络科技（杭州）有限公司, 09:00, , 中楼203, , 1994, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 0, -1573693200, 302102, 188590, 中国共产党北海市委员会组织部, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1539872613-1139.png, 0, 不限专业, , 正式宣讲, , 机关, 公共管理、社会保障和社会组织, 北海, 北海市2019年冬季面向湖南大学招录人才宣讲会, 09:00, , 【常】复临舍106, , 2641, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 0, -1573693200, 301942, 270644, 武汉大学, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1555919616-7357.jpg, 0, , , 正式宣讲, , 高等教育单位, 教育, 武汉, 武汉大学, 09:00, , 【常】招就处329报告厅, , 2035, , 0, 0, 0, 0, 0, 0, 2019-11-14
0, 0, 1, -1573693200, 291466, 188765, 四川国恒建筑设计有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1539680421-2616.png, 2, 风景园林、园林、行政管理、工商管理、给排水科学与工程、电气工程及其自动化、电气工程与智能控制、、建筑电气与智能化、汉语言文学、建筑环境与能源应用工程、建筑学、建筑学、土木工程、电气工程及其自动化、给排水科学与工程、市场营销、市场营销教育、汉语言文学、工程造价、工程管理、城乡规划、土木工程、会计学、金融学、财务管理、人力资源管理、工商管理, , 正式宣讲, , 其他企业, 建筑业, 成都, 四川国恒建筑设计有限公司, 09:00, , 【常】复临舍105, , 1069, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-14
0, 0, 0, -1573628400, 300846, 331582, 佛山市南海区人才服务管理办公室, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1572259956-1238.png, 0, 不限专业, , 正式宣讲, , 其他事业单位, 公共管理、社会保障和社会组织, 佛山, 佛山（南海/顺德）名企双选会, 15:00, , 【常】复临舍101报告厅, , 567, 招生与就业指导处, 0, 0, 0, 0, 0, 0, 2019-11-13
0, 0, 0, -1573628400, 303612, 337779, 广东南海农村商业银行股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1573090139-7972.jpg, 0, 经济学类、法学类、会计学、工商管理类、审计学, , 正式宣讲, , 其他, 金融业, 佛山, 广东南海农村商业银行股份有限公司, 15:00, , 【常】招就处329报告厅, , 729, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-11-13
0, 0, 0, -1573556400, 286075, 163696, 广东方直集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536132181-6831.png, 0, 经济学类、金融学类、经济学类、房地产开发与管理、市场营销、广告学、新闻传播学类、经济学类、房地产开发与管理、市场营销、建筑类、工程造价、工程管理、土地资源管理、土木工程、应用统计学、工商管理类、土木类、电气工程及其自动化、给排水科学与工程、园林、土地资源管理、城市管理、投资学、财务管理、经济学类、会计学、财务管理、经济学类、投资学、工商管理类、人力资源管理、经济学类、心理学类、工商管理类、新闻传播学类、不限专业, , 正式宣讲, , 民营企业, 房地产业, 广州, 心怀梦，方致远——百强房企方直集团2020校园招聘, 19:00, , 【常】复临舍106, , 2416, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573556400, 288428, 317250, 鼎诚人寿保险有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1571030230-7674.png, 0, 金融学、保险学、经济与金融、经济与贸易类、贸易经济、计算机科学与技术、软件工程、经济学、、财政学、投资学、物联网工程、计算机科学与技术、软件工程、电子商务, , 正式宣讲, , 其他, 金融业, 朝阳区, 鼎诚人寿保险有限责任公司, 19:00, , 二教102, , 2031, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 1, -1573542000, 295081, 162243, 深圳国人通信股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1535953590-6603.jpg, 0, 通信工程、电磁场与无线技术、电波传播与天线、材料物理、无机非金属材料工程、冶金工程、金属材料工程、材料化学、不限专业, , 正式宣讲, , 其他, 制造业, 深圳, 2020年国人通信校园招聘, 15:00, , 研A302, , 1197, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573542000, 293325, 71013, 中建交通建设集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505107593-9750.jpg, 24, 无机非金属材料工程、高分子材料与工程、不限专业, , 正式宣讲, , 国有企业, 建筑业, 东城区, 中建交通建设集团有限公司2020年秋季招聘, 15:00, , 【常】复临舍106, , 2761, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573542000, 297933, 300914, 金龙机电股份有限公司深圳分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1568093284-8992.png, 0, 市场营销、工商管理类、工商管理、经济学、金融学、力学类、工程力学、机械类、机械工程、机械设计制造及其自动化、人力资源管理、行政管理、法学类、会计学、不限专业, , 正式宣讲, , 民营企业, 制造业, 深圳, 金龙机电股份有限公司, 15:00, , 【常】复临舍105, , 1268, 招生与就业指导处, 1, 0, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573520400, 300884, 144068, 山西建设投资集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1524642042-3642.png, 3, 金融学、建筑学、财务管理、会计学、电气工程及其自动化、物业管理、工程管理、管理科学与工程类、房地产开发与管理、工商管理、不限专业, , 正式宣讲, , 国有企业, 建筑业, 太原, 山西建设投资集团有限公司, 09:00, , 【常】复临舍106, , 1138, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573520400, 293245, 87158, 新疆神火煤电有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1508465744-2436.png, 0, 电气工程及其自动化、自动化、机械设计制造及其自动化、环保设备工程、、安全工程、冶金工程, , 正式宣讲, , 国有企业, 制造业, 昌吉, 新疆神火煤电有限公司, 09:00, , 研B204, , 1121, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-12
0, 0, 0, -1573455600, 294121, 322653, 中国安能集团第一工程局有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1571824233-9564.jpg, 3, 机械设计制造及其自动化、材料科学与工程、土木工程、给排水科学与工程、水利水电工程, , 正式宣讲, , 国有企业, 建筑业, 南宁, 中国安能集团第一工程局有限公司, 15:00, , 【常】复临舍106, , 1861, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-11
0, 0, 0, -1573434000, 303921, 335797, 中国人民解放军军事科学院军事科学信息研究中心, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1573086774-2998.png, 0, 数学类、数学与应用数学、计算机类、计算机科学与技术、软件工程, , 正式宣讲, , 部队, 军队, 海淀区, 中国人民解放军军事科学院军事科学信息研究中心, 09:00, , 【常】复临舍105, , 1748, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-11-11
0, 0, 1, -1573434000, 293426, 311195, 中建新疆建工（集团）有限公司华东分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1569759983-5156.jpg, 0, 工程力学、交通工程、土木工程、道路桥梁与渡河工程, , 正式宣讲, , 国有企业, 建筑业, 杭州, 中建新疆建工（集团）有限公司华东分公司, 09:00, , 研究生楼B403, , 1479, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-11
0, 0, 0, -1573434000, 302567, 5415, 中研博硕英才信息咨询（武汉）有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1498096590-1623.gif, 2, 不限专业, , 正式宣讲, , 其他, 教育, 武汉, 全国2020届博士、硕士研究生专场 巡回招聘会(长沙站）, 09:00, , 【常】复临舍101报告厅, , 4150, 招生与就业指导处, 0, 0, 1, 0, 0, 0, 2019-11-11
0, 0, 0, -1573434000, 303609, 133334, 中国石油天然气第六建设有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1522285319-7781.png, 1, 不限专业, , 正式宣讲, , 国有企业, 建筑业, 桂林, 中国石油天然气第六建设有限公司, 09:00, , 【常】复临舍106, , 994, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-11
0, 0, 0, -1573369200, 304152, 290337, 中建三局城建有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1568187864-2504.jpg, 5, 机械工程、电气工程及其自动化、土木工程、土木类、道路桥梁与渡河工程、不限专业, , 正式宣讲, , 国有企业, 建筑业, 长春, 中建三局城建有限公司, 15:00, , 【常】复临舍105, , 1358, 招生与就业指导处, 0, 1, 0, 0, 0, 0, 2019-11-10
